,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80
27,108,-24692,115,-24906,-25122,-24906,-24906,-24906,-25340,-23851,-24906,-25340,-24906,-24906,-24906,-24906,-24906,-24906,121,-24906,89,-24906,-24906,-24480,-24906,-24906,-24480,-24480,-24480,-26452,-24906,-24906,-24906,-24906,-24906,-24906,-24906,-24906,-24906,-24906,-24692,-24906,-24906,-24906,-24906,-24480,-24906,-25340,-26002,-24692,-24480,-24906,-24906,-24906,-24906,-24906,-25122,-26226,-24692,-24480,-24906,-24906,-24906,-24906,-24906,-24906,-25779,-24906,-24906,-24906,-24692,-24906,-24906,-24906,-24906,-25340,-24480,-24692,-24906,-24906,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
28,106,-24480,115,-25122,-26226,-25122,-24059,-24906,-25340,-23645,-24906,-25340,-24906,-25340,-24906,-24692,-24692,-24906,117,-24692,101,-26908,-25122,-23645,-24480,-24480,-24480,-24480,-24480,-26226,-24906,-25559,-21288,-23645,-24059,-24906,-24906,-24906,-24906,-25122,-26679,-25340,-23851,-24906,-24692,-24480,-24906,-24906,-27606,-26679,-24480,-24269,-24692,-24906,-24906,-24906,-25122,-26908,-25340,-22050,-24269,-24906,-24906,-24906,-24480,-24906,-26908,-25559,-23645,-24906,-24906,-24906,-24906,-24906,-24906,-25340,-24906,-16871,-18632,-24692,-24480,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
29,108,-24480,116,-24906,-25122,-24906,-24480,-24906,-25340,-23645,-24692,-25340,-26908,-25340,-24906,-24906,-24906,-24906,100,-24906,56,-27606,-25779,-23645,-24906,-24906,-24480,-24480,-24480,-26452,-26679,-25559,-23036,-24906,-24906,-24906,-24906,-24906,-24692,-25779,-25559,-24906,-24692,-24906,-24906,-24480,-24906,-25122,-26908,-25559,-24480,-24480,-24692,-24906,-24906,-24906,-25122,-28080,-24906,-23036,-24480,-24906,-24906,-24906,-24692,-24906,-27606,-25340,-23851,-24906,-24480,-24906,-24906,-24906,-24906,-26226,-24059,-17974,-21477,-24906,-24692,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
30,102,-24480,111,-25122,-25779,-25340,-24480,-24906,-25340,-23645,-24906,-25122,-25122,-25779,-25122,-24906,-24906,-24906,123,-24906,99,-26002,-25340,-23440,-24480,-24480,-24480,-24480,-24480,-26226,-24906,-25559,-21666,-22637,-24269,-24906,-24906,-24692,-24906,-24906,-26679,-25779,-23036,-24906,-24906,-24480,-24906,-24906,-27139,-26679,-24269,-23851,-24906,-24906,-24906,-24906,-24906,-27139,-25779,-19657,-23851,-24906,-24906,-24906,-24480,-24906,-26908,-26002,-23440,-24692,-24692,-24906,-24906,-24906,-24906,-25340,-24480,-17180,-14978,-23851,-24480,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
31,105,-24692,116,-24906,-24906,-24906,-24692,-24906,-25340,-24059,-25340,-25779,-25122,-24906,-24906,-24906,-24906,-25122,122,-25559,97,-24906,-24906,-24480,-24906,-24906,-24480,-21101,-24692,-27372,-25779,-24906,-24906,-24906,-24906,-24906,-26002,-25122,-25779,-26226,-24480,-24906,-24906,-24906,-24480,-24906,-24906,-24692,-26226,-24480,-24692,-24906,-24692,-24906,-24906,-26002,-24692,-26452,-24480,-24480,-24480,-24906,-24906,-24906,-24480,-24692,-26452,-24692,-24906,-24906,-24480,-24906,-24906,-24906,-25779,-25779,-21288,-20549,-24906,-24906,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
32,107,-24480,117,-25340,-25559,-24906,-24269,-24906,-25340,-23851,-24906,-25340,-25122,-25340,-24906,-24692,-24906,-24906,111,-24906,95,-26679,-25340,-23851,-24692,-24906,-24480,-24480,-24480,-26452,-24906,-25340,-22835,-24059,-24692,-24906,-24906,-24906,-24480,-25340,-25559,-25340,-24269,-24906,-24906,-24480,-24906,-24906,-26908,-26002,-24269,-24692,-24480,-24906,-24906,-24906,-24906,-27606,-25122,-22050,-24269,-24906,-24906,-24906,-24480,-24906,-27139,-25559,-24059,-24906,-24480,-24906,-24906,-24906,-24906,-25779,-23645,-14569,-18632,-24269,-24480,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
33,99,-24480,114,-25559,-25122,-24480,-24480,-24906,-25340,-23645,-24692,-24269,-25559,-25340,-25122,-24480,-24906,-24906,122,-24906,104,-26679,-25340,-23440,-24692,-24906,-24480,-24692,-24480,-26452,-24906,-25559,-22440,-23851,-24906,-24906,-24906,-24906,-24269,-24906,-25779,-25122,-24480,-24906,-24480,-24480,-25122,-24906,-27139,-26452,-23851,-24480,-24906,-24692,-24906,-25122,-25340,-28561,-25122,-22637,-24480,-24906,-24906,-24906,-24480,-24906,-28080,-25340,-24059,-24906,-24480,-24906,-24906,-24906,-25122,-26226,-23440,-15973,-19657,-24692,-24692,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
34,103,-24692,115,-24906,-25779,-25122,-23440,-24906,-25340,-23645,-24906,-25122,-25340,-25779,-24906,-25122,-24692,-24906,107,-24906,110,-27606,-25340,-23645,-24692,-24692,-24480,-24480,-24480,-26679,-24906,-25559,-22050,-23440,-24480,-24906,-24906,-24906,-24692,-24906,-26679,-25340,-24059,-24906,-24906,-24480,-24906,-25340,-27139,-27139,-23645,-24480,-24480,-24906,-24906,-24906,-25340,-29049,-25779,-21857,-24480,-24906,-24906,-24906,-24906,-24906,-28080,-25779,-23851,-24906,-24906,-24906,-24906,-24906,-24906,-26226,-24059,-18799,-18300,-24480,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
35,107,-24906,115,-25779,-25122,-24906,-24269,-24906,-25340,-23851,-24906,-24906,-25559,-25340,-25122,-24906,-24906,-24906,83,-24906,85,-27139,-25340,-23440,-24906,-24692,-24480,-24480,-24480,-26002,-26226,-25340,-22637,-23851,-24692,-24906,-24906,-24906,-24692,-25340,-25559,-25122,-24692,-24906,-24480,-24480,-25340,-24906,-27139,-26226,-23851,-24692,-24480,-24692,-24906,-25122,-25122,-28080,-24906,-23237,-24480,-24906,-24906,-24906,-24480,-24906,-26908,-25340,-24269,-24906,-24480,-24906,-24906,-24906,-25340,-26226,-23440,-17336,-21857,-24692,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
36,99,-24480,115,-25340,-26002,-25340,-24269,-24906,-25122,-23645,-24906,-24906,-25122,-25779,-25122,-24906,-24692,-24906,124,-24906,76,-27606,-25340,-23237,-24906,-24269,-24480,-24480,-24480,-26679,-25122,-25559,-21857,-23851,-24692,-24906,-24906,-24906,-24906,-25122,-25779,-25122,-24269,-24906,-24692,-24480,-24906,-24906,-27606,-26226,-24269,-24480,-24480,-24906,-24906,-24906,-25122,-28561,-25559,-22244,-24480,-24906,-24906,-24906,-24480,-24906,-28080,-25779,-23851,-24906,-24480,-24906,-24906,-24906,-24906,-26226,-23645,-15683,-18968,-24692,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
37,106,-24480,116,-25340,-26226,-25340,-24059,-24906,-25340,-23851,-24692,-25340,-25340,-25340,-24906,-24906,-24906,-24906,122,-24692,82,-27139,-25340,-23237,-24906,-24480,-24480,-24480,-24480,-26679,-26226,-25340,-21477,-23645,-24480,-24906,-24906,-24692,-24692,-25122,-25779,-25122,-24269,-24906,-24480,-24480,-24906,-25122,-27139,-26002,-24059,-24480,-24692,-24906,-24906,-24906,-25122,-28561,-25340,-23036,-24480,-24906,-24906,-24906,-24480,-24906,-27842,-25779,-24059,-24906,-24480,-24906,-24906,-24906,-24906,-26002,-23440,-14569,-20010,-24692,-24906,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w,w
